Review Text,Review,Recommends,Review Length,Review Type
"We went at around 1 pm, and a little later the waiter told us the food would be around 20 minutes late. This was supposed to be brunch, so we asked them to serve us some food which would come fast, while we waited for the rest. They told us the prawn dim sum would be served in 5 minutes, but it came 20 minutes later. After an hour and half, around 2:30pm, we still hadn't been served anything else! We told the manager that we'll only take any food which they could serve by 2:30, but they failed to serve us our orders even by then. We paid for the dim sums and left ravenously hungry, with no apologies from the manager. Apparently there was some owner's brunch which caused this unacceptable delay! Worst service ever.",1,,723,Negative
"I love Chow's dumplings but the price I pay for includes food n service both. We went for a friend's birthday last month n ordered the lamb from the main course (as I had it before n I liked it). I put a piece in my mouth and found the lamb totally cold. My friend thought that the dish has to be served cold but as I mentioned that I had it before. So, I called the waiter n told him about it. He took away the dish right then and came back with explanation - ""the chef went out ...of the kitchen so the other person in charge prepared the dish and he forgot that he didn't warm it."" We are paying this price to have refrigerated food??? The manager came to say sorry n served us complementary brownie but how can it replace the fact that they serve cold food from the refrigerator. I have never seen the management write a reply to any of the reviewer so I wonder, does it really make any difference to them?",1,,910,Negative
horrible....price wasn't justified with the quantity of food..so was the taste �...and really dissappointed.,1,,110,Negative
"I was impressed by the decor but was disappointed soon by the food. Food is overpriced and bland. The quantity of each item was very small compared to its high price.I had better dumplings in Dhaka. The chowmein was chewy, leathery and cold. I didn't find any Cantonese flavour in any dish. Even the iced tea was very bitter. The service was very slow and poor. I didn't expect such poor service and bad food from a high-end restaurant like Chows.",1,,447,Negative
"A complete disappointment, most of the food we ordered was left uneaten as it tasted stale and unappetizing , the prawns we ordered tasted mushy and had a funky flavor, as did their whole fried fish and fried rice, not at all what you'd expect from a premium establishment. Do not recommend and definitely won't be coming back.",1,,327,Negative
"Was extremely disappointed with the service yesterday. We went there for brunch and waited for nearly 1.5 hours and yet the food was not served. Whenever we inquired about the order, they kept insisting that the food would be out in 10-15 minutes. Eventually we got up and left. The staff needs to be given a training on customer service (try getting a crash course from the staff at Izumi)!",1,,391,Negative
"I made a reservation for four at 2:30 pm yesterday. I was there on time, however, my friends had reached a few minutes prior to 3:00 pm. Before they could make themselves comfortable, a waiter insisted that we order at once, since apparently their kitchen closes at 3:00 pm. We did, and waited for 40 minutes (which they asked from us) for our food. Immediately after we finished, our waiter had gotten us the bill before we even asked, and said that they were to have a staff pa...rty- an implication that we leave. The food was good, but not out of the world. Therefore, from such a high-end restaurant, service at-least is well desired from a customer's end. Provided the place would be overcrowded (or even close to being crowded) on the occasion of Pohela Boishakh, I would have understood. I'm afraid that many other reviews well portray how they tend to serve their customers.",2,,883,Negative
"We availed the buffet iftar,dinner. But the iftar was set menu and dinner had only 5 items including rice & chowmein moreover the taste was average. I don't know about their regular menu but the buffet was not good.",2,,215,Negative
"Serious lack of cordiality comparing to the other places I have visited within last few days.. If u want to have good Chinese food find an alternative restaurant.. Interior is beautiful and a dimsum probably named prawn chicken Sui mai tastes good, the ginger drink was good but such a small amount was given",1,,308,Negative
"nothing special.... so so... we went two times but food was not that tasty according to the price...and recent days food served cold in many restaurants, don't know why??",2,,170,Negative
"I had to wait for almost 1 hour 40 mins for dinner today. While we were leaving without having food, the owner lady stopped us and took care of the rest. This is not how a well known dining works. They must work on time.",1,,220,Negative
Just horrible. Never coming back here again. �,1,,48,Negative
Ambience and service was good but food was overpriced considering the taste and quantity! Really disappointed!,2,,110,Negative
Food was cold .... and they gave us congested table... ����,1,,67,Negative
The food was below average and the service was absolutely horrible.,1,,67,Negative
Except the decor nothing is good ...waste of money perusing authentic Chinese cuisine,1,,85,Negative
"The food was below average, but given the price it was a waste of my money.",2,,75,Negative
"Their iftaar is too much expensive and the quantity is very much disappointing. Here in BD we can avail the Buffet ifter along with dinner in Tk 1800/1600 or even in 1200 , where the Chows iftaar ( one plate set ) is 1400 and ++ goes to Tk 1700+. I don't know why they have chosen the Ramadan for their plunderage and we are encouraging them by taking the part of that dishonesty !",2,,381,Negative
They are most arrogant in attitude... everyone should stop going there until thet beg pardon openly......,1,,105,Negative
"Food is honestly good, but i only rate 2 stars because your credit card line wasn't working!!! A restaurant if this stature and prices should expect to have redundancies for credit card/debit card processing facilities.",2,,219,Negative
Very poor Service .... This restaurant dnt know how to deal with their customer ... People who have enough time and prefer to eat cold food thn this is the right restaurant for them..,1,,183,Negative
"Waited an hour and a half for cold food and the waiter was very rude. There were 3 kids with us and he claimed our order was ""poor"" for 9 people. We asked repeatedly for the manager who never came. No discounts or apologies. The table opposite us was so furious with the service they yelled and did not touch their food and left. 5 of us said we would never come back.",1,,368,Negative
Horrible service. The server forgot to bring two of our ordered items not once but twice! I was very disappointed.,2,,114,Negative
we went to Chow following much hype regarding the food and so forth. Unfortunately turns out as following (1) waiters are very poorly trained regarding assistance during placing order and also hearing out on table preference. (2) food is not of much good/better taste then of recently opened other similar restaurants (3) Waiter's advice on the portions were HORRIBLE Highly discourage visits to Chow not only for the service but also for the taste of food.,2,,457,Negative
